L22_V001,18431
L22_V030,17700
L21_V023,2378
L22_V030,17100
L22_V011,22709
L26_V154,3711
L22_V027,20891
L22_V030,17755
L21_V019,5075
L30_V034,6257
L22_V015,2063
L26_V232,2688
L30_V021,2546
L26_V446,3371
L22_V001,18885
L30_V021,2423
L22_V027,20180
L26_V354,2688
L22_V014,17475
L29_V019,16545
L30_V021,2431
L26_V346,1889
L26_V272,3200
L22_V005,18801
L21_V018,26645
L22_V027,20549
L30_V021,2426
L22_V006,3080
L22_V027,20489
L26_V476,1785
L30_V021,2520
L26_V374,3968
L30_V021,1328
L26_V010,4860
L26_V233,2560
L22_V025,14258
L26_V186,3479
L26_V390,4774
L26_V197,5504
L21_V024,28502
L30_V021,1688
L30_V021,2436
L22_V030,18050
L26_V334,4480
L30_V014,2775
L30_V021,2477
L26_V422,6272
L22_V011,14831
L26_V376,3968
L22_V018,14376
L22_V021,8661
L30_V021,2538
L26_V255,2816
L26_V486,6250
L26_V331,3840
L21_V006,8073
L26_V486,6279
L26_V086,4092
L26_V068,4456
L30_V034,3770
L22_V030,17790
L26_V378,2348
L22_V005,11660
L29_V020,21998
L26_V335,2138
L26_V292,6528
L26_V362,726
L22_V014,16781
L26_V445,3076
L26_V408,5764
L26_V356,5533
L22_V017,11593
L22_V019,16293
L21_V029,29264
L26_V099,3219
L30_V034,3513
L26_V197,4992
L22_V029,16901
L26_V059,3347
L26_V168,4608
L26_V465,5083
L30_V092,570
L26_V054,2160
L26_V058,1984
L26_V402,4096
L30_V003,1945
L21_V014,2190
L22_V003,22221
L26_V203,6144
L26_V270,2964
L26_V356,5632
L22_V020,15090
L21_V016,29162
L30_V034,3609
L26_V251,3328
L26_V239,5632
L21_V029,29105
L22_V005,19239
L26_V270,4352
L22_V005,19389
