L27_V013,810
L27_V013,784
L27_V013,5819
L27_V013,6224
L28_V020,22140
L28_V020,23403
L27_V013,6615
L27_V013,3375
L27_V013,6453
L27_V013,6480
L27_V013,3599
L28_V020,23490
L27_V013,3645
L27_V013,6152
L27_V013,6538
L27_V013,4050
L27_V013,4860
L28_V020,21386
L28_V020,18765
L27_V013,5293
L28_V020,21465
L27_V013,3399
L29_V018,3311
L27_V013,4209
L27_V013,7290
L27_V013,682
L28_V020,17444
L27_V013,9627
L27_V013,3990
L27_V013,8370
L28_V020,18745
L28_V020,25979
L27_V013,5130
L27_V013,7136
L27_V013,7425
L27_V015,1755
L27_V014,14310
L27_V013,3915
L27_V013,9051
L27_V013,5050
L27_V013,3844
L28_V020,24435
L22_V017,18376
L27_V013,7273
L27_V013,944
L29_V009,20587
L27_V013,6075
L29_V009,22778
L27_V013,9577
L28_V022,9990
L27_V013,3704
L28_V020,24196
L28_V020,23760
L28_V020,23895
L28_V020,24300
L28_V020,17955
L28_V022,11880
L27_V013,9290
L27_V013,3218
L27_V013,852
L28_V020,26189
L28_V022,11815
L29_V020,3915
L29_V017,24165
L28_V022,11745
L29_V009,22680
L29_V009,22815
L27_V013,9585
L27_V013,9465
L29_V009,22559
L27_V013,9663
L28_V020,26055
L27_V013,3240
L28_V022,9585
L27_V013,814
L27_V013,7155
L29_V009,26332
L28_V020,23625
L29_V009,20655
L28_V022,9568
L29_V009,20415
L29_V009,23449
L27_V013,9349
L27_V013,6345
L27_V013,8505
L29_V009,24705
L22_V017,10020
L28_V022,23895
L29_V011,26055
L29_V009,23355
L27_V013,5670
L28_V020,26460
L22_V026,13056
L29_V009,24435
L28_V020,21698
L28_V022,10260
L29_V014,2430
L27_V013,9315
L28_V022,9855
L21_V016,8592
