L26_V471,2014
L26_V004,540
L26_V004,476
L26_V497,2232
L26_V466,4156
L26_V252,6727
L26_V252,6272
L26_V100,3711
L26_V239,4847
L26_V497,2356
L26_V250,3328
L26_V252,6252
L26_V252,6836
L26_V038,540
L26_V431,5824
L26_V078,2180
L26_V239,4864
L26_V292,2429
L26_V004,6052
L26_V309,5765
L26_V004,5057
L26_V412,3584
L26_V048,2085
L22_V011,16065
L26_V083,3996
L26_V380,2935
L26_V039,5572
L22_V011,15033
L26_V498,6274
L26_V090,5504
L26_V243,1436
L26_V004,4590
L26_V252,5151
L26_V438,2048
L26_V463,4726
L26_V370,5983
L26_V017,607
L26_V280,6912
L26_V004,4455
L26_V079,372
L26_V039,2565
L22_V016,24980
L22_V011,17891
L26_V190,3315
L26_V398,6272
L26_V059,3636
L26_V255,4352
L26_V004,5199
L26_V004,4286
L26_V362,1945
L26_V330,3072
L26_V324,6912
L26_V171,384
L26_V049,5400
L26_V004,4725
L26_V327,3500
L26_V167,384
L26_V190,3328
L26_V073,3282
L26_V135,384
L26_V392,3130
L26_V228,3840
L26_V313,2712
L26_V038,6219
L26_V328,4179
L26_V335,1408
L26_V271,3760
L26_V268,3072
L26_V367,2304
L26_V483,6695
L26_V288,2573
L26_V483,4662
L26_V472,2356
L26_V048,4663
L26_V110,3844
L26_V299,2614
L26_V498,6523
L26_V268,5946
L26_V331,3840
L26_V187,2130
L26_V280,3035
L26_V422,6784
L26_V292,2945
L26_V490,3778
L26_V020,810
L26_V487,2134
L26_V403,2614
L26_V416,7040
L26_V381,4480
L26_V190,4414
L26_V298,4480
L26_V238,4208
L26_V396,5523
L26_V392,5248
L26_V254,6378
L26_V479,4669
L26_V265,2449
L26_V380,6164
L26_V249,1152
L26_V388,5068
